idNum,invitationId,sekerID,device,useragent,startTime,endTime,totime,crq,clq,stat,tnay,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q5_9,q5_10,q5_11,q5_12,q5_13,q6,q7_1,q7_2,q7_3,q7_4,q7_5,q8,q9,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q10_tv6,q11,q12,q13,q14,userId,sex,byear,fstat,kids,rel,relid,nafa,ses,edu,osek,cbor,cborfa,cborma,alyayear,ykid,okid,svote,vote2022
468,120932246,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:54:07 pm,6/22/2025 5:56:37 pm,150,14,0,1,1,2,4,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,1,3,3,1,0,0,1,0,0,,1,1,2,4,219731,2,1968,3,2,1,1,5,2,11,5,IL,EG,LY,0,1996,1993,5,2
469,120931430,422737,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",6/22/2025 5:54:16 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138427,2,1967,2,2,1,1,1,3,9,5,IL,HR,IL,0,1995,1991,1,4
470,120932091,422737,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 5:54:18 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115856,2,1964,2,2,1,1,3,4,11,5,IL,SY,IL,0,1993,1989,3,2
471,120931060,422736,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:54:18 pm,6/22/2025 6:08:57 pm,879,16,0,1,1,2,4,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,2,1,0,0,0,1,0,,4,2,1,3,295335,2,1979,1,1,1,1,3,2,7,5,IL,IL,IL,0,2018,2018,4,2
472,120932200,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 5:54:19 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289361,2,1969,3,2,1,1,4,6,9,6,RU,RU,UZ,1973,2004,2000,3,2
473,120930840,422736,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36 EdgA/137.0.0.0",6/22/2025 5:54:27 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82654,2,1974,2,3,1,1,4,6,11,5,IL,IL,IL,0,2014,2006,3,2
474,120927007,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 5:54:36 pm,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204976,1,1958,2,3,1,1,3,6,11,15,IL,RO,RO,0,1992,1985,3,2
475,120932183,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 5:54:45 pm,6/22/2025 5:59:15 pm,270,14,0,1,1,2,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,4,2,0,0,0,1,0,0,,2,2,5,1,343812,2,1970,1,1,1,1,5,6,6,5,IL,0,0,0,2011,2011,3,4
476,120924084,422725,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",6/22/2025 5:54:54 pm,6/22/2025 5:57:34 pm,160,14,0,1,1,2,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,0,1,0,3,1,1,0,0,1,0,0,,1,1,2,4,348733,1,1986,3,2,1,1,5,6,5,5,IL,IL,IL,0,0,2014,1,1
477,120930901,422736,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:54:54 pm,6/22/2025 5:58:26 pm,212,14,0,1,1,1,4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,1,0,1,1,4,2,1,0,1,1,1,0,,4,2,5,4,63928,2,1975,2,3,1,1,6,3,5,6,IL,BG,IL,0,2003,2001,2,1
478,120932149,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:54:55 pm,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269392,2,1968,2,2,1,1,3,4,7,5,IL,PL,CN,0,1996,1993,3,2
479,120932075,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:54:55 pm,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260747,2,1965,2,4,1,1,3,4,9,15,IL,MA,IL,0,2004,1995,1,4
480,120932124,422737,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",6/22/2025 5:55:35 pm,6/22/2025 6:00:40 pm,305,14,0,1,1,1,1,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,4,3,0,0,0,1,0,0,,3,2,5,4,256087,2,1970,1,0,1,1,5,2,11,5,IL,BG,BG,0,0,0,5,9
481,120932190,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:55:41 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329244,2,1969,3,2,1,1,5,6,9,12,IL,IL,PL,0,2013,2008,4,15
482,120930243,422735,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/22/2025 5:55:47 pm,6/22/2025 5:58:32 pm,165,15,0,1,1,1,1,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,4,3,1,1,0,0,0,0,,4,3,2,4,135522,2,1989,2,3,1,2,4,3,6,5,IL,IL,IL,0,2023,2013,1,1
483,120933496,422738,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 5:56:00 pm,6/22/2025 6:04:12 pm,492,14,0,1,1,2,2,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,1,0,0,0,2,2,1,0,0,0,0,0,,2,3,2,4,287484,2,1958,2,1,1,1,4,3,9,5,UA,UA,UA,1995,2024,2024,0,7
484,120932081,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 5:56:20 pm,6/22/2025 5:58:35 pm,135,14,0,1,1,2,4,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,2,3,0,0,0,1,0,0,,3,3,2,3,115979,2,1963,2,2,1,1,5,3,5,5,IL,IR,IR,0,1989,1986,3,2
485,120932189,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 5:56:21 pm,6/22/2025 5:58:53 pm,152,14,0,1,1,1,3,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,3,1,0,0,1,0,0,,4,1,2,4,354176,2,1967,2,3,1,1,4,2,5,5,IL,IL,HU,0,2000,1990,2,2
486,120933098,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:56:53 pm,6/22/2025 6:00:18 pm,205,14,0,1,1,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,4,3,1,1,0,0,0,0,,4,2,2,4,163422,2,1957,2,2,1,1,5,4,11,8,IL,PL,PL,0,1986,1982,3,2
487,120932086,422737,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/22/2025 5:57:00 pm,6/22/2025 6:01:06 pm,246,14,0,1,1,2,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,0,0,0,0,0,,2,4,2,5,161626,2,1962,2,3,1,1,3,5,11,15,IL,RO,EG,0,1986,1986,4,10
488,120933145,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 5:57:20 pm,6/22/2025 6:02:30 pm,310,14,0,1,1,2,4,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,3,0,0,0,0,1,0,,4,2,2,4,180447,2,1960,3,3,1,3,1,2,9,5,FR,MA,MA,1988,1996,1989,2,4
489,120930701,422736,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 5:57:24 pm,6/22/2025 5:59:01 pm,97,15,0,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,4,3,1,1,0,0,1,0,,4,2,1,4,186444,2,1978,2,3,1,1,5,5,8,5,UA,UA,UA,1999,2019,2008,2,1
490,120932487,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 5:57:29 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80392,2,1953,4,2,1,1,3,2,9,15,IL,RO,DK,0,1984,1983,3,10
491,120932141,422737,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.51 Mobile/15E148 Safari/604.1",6/22/2025 5:57:56 pm,6/22/2025 6:01:03 pm,187,14,0,1,1,1,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1,4,3,0,1,0,0,0,0,,4,1,2,4,88987,2,1966,3,2,1,1,5,2,11,5,IL,DE,IL,0,1999,1997,3,2
492,120927185,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 5:58:10 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268581,1,1953,2,2,1,1,4,4,9,8,IL,IL,PL,0,1984,1981,2,1
493,120932244,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:58:22 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181588,2,1966,1,1,1,1,6,2,5,12,AR,AR,AR,1970,2004,2004,2,1
494,120932135,422737,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 5:58:30 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211098,2,1968,4,3,1,1,5,3,8,12,IL,IL,IL,0,2005,1993,3,2
495,120931830,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 5:58:39 pm,6/22/2025 6:04:00 pm,321,14,0,1,1,1,3,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,2,3,1,0,0,1,1,0,,4,2,2,4,336359,2,1967,3,3,1,1,4,1,9,5,IL,IL,IL,0,2003,1988,4,2
496,120933034,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 5:58:59 pm,,,15,0,4,1,2,4,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,2,3,0,1,0,0,0,0,,1,2,2,5,158541,2,1958,3,2,1,1,4,3,9,6,IL,PL,IL,0,1990,1982,2,14
497,120931066,422736,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:59:03 pm,,,4,0,4,1,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65054,2,1975,2,2,1,1,4,4,7,5,IL,IL,IQ,0,2012,2007,2,2
498,120933560,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:59:11 pm,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311909,2,1951,1,1,1,1,5,2,9,5,IL,RU,RU,1934,1987,1987,4,2
499,120932138,422737,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 5:59:27 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80338,2,1965,2,1,1,1,5,3,13,5,IL,IQ,IQ,0,2004,2004,4,2
500,120929678,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 5:59:35 pm,6/22/2025 6:02:28 pm,173,14,0,1,1,2,4,3,2,0,1,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,3,1,0,0,1,0,0,,4,2,2,4,177876,2,1990,2,4,1,3,3,2,9,5,IL,BE,IL,0,2018,2011,2,15
501,120926706,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",6/22/2025 5:59:44 pm,6/22/2025 6:04:11 pm,267,14,0,1,1,1,3,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,4,3,1,0,0,0,0,0,,1,2,2,5,124649,1,1955,2,2,1,1,4,2,9,15,0,0,0,0,1988,1979,2,1
502,120933083,422738,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/137.0.7151.107 Mobile/15E148 Safari/604.1",6/22/2025 6:00:05 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161048,2,1955,2,3,1,1,3,3,7,5,0,0,0,0,2018,2012,1,1
503,120924973,422726,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:00:22 pm,6/22/2025 6:03:08 pm,166,14,0,1,1,2,4,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,3,1,1,0,0,0,4,2,1,0,0,0,0,0,,3,3,2,5,215394,1,1977,2,2,1,1,5,3,7,5,IL,PL,TN,0,2024,2024,3,2
504,120932969,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Mobile Safari/537.36",6/22/2025 6:00:24 pm,6/22/2025 6:03:42 pm,198,14,0,1,1,2,4,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,5,0,1,1,0,1,3,3,1,0,0,0,0,1,יד 2,3,3,5,5,148775,2,1953,2,3,1,3,5,1,8,5,IL,IL,IL,0,2019,2015,2,14
505,120925989,422727,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 6:00:28 pm,6/22/2025 6:04:16 pm,228,14,0,1,1,1,3,3,4,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,3,3,0,0,0,1,0,0,,1,2,2,5,329581,1,1962,2,4,1,3,4,6,7,5,LB,0,0,1968,2000,1962,3,14
506,120932133,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:00:35 pm,6/22/2025 6:07:02 pm,387,14,0,1,1,2,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,2,3,1,0,0,0,0,0,,2,3,2,4,257714,2,1968,1,0,1,1,2,3,9,5,IL,TN,MA,0,0,0,3,4
507,120932070,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36",6/22/2025 6:00:38 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349061,2,1966,2,2,1,1,5,3,5,5,IL,IL,IL,0,1998,1993,4,15
508,120933499,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:00:41 pm,6/22/2025 6:04:04 pm,203,14,0,1,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,1,0,1,4,3,0,0,0,1,0,0,,2,2,5,4,283107,2,1954,4,2,1,2,4,1,11,15,RU,RU,RU,1996,1984,1979,2,7
509,120933318,422738,1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:00:50 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231503,2,1957,2,2,1,1,4,6,11,15,RU,PL,RU,1991,1984,1980,1,1
510,120920951,422727,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0,6/22/2025 6:01:05 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135498,1,1969,2,3,1,1,3,4,11,5,ZA,ZA,ZA,1971,2007,2000,2,2
511,120933598,422738,2,"Mozilla/5.0 (Linux; Android 15; 23021RAAEG) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/123.0.6312.118 Mobile Safari/537.36",6/22/2025 6:01:20 pm,6/22/2025 6:05:57 pm,277,14,0,1,1,2,2,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,3,3,1,0,0,0,0,0,,4,2,1,2,330940,2,1950,2,3,1,1,5,3,7,15,IL,PL,PL,1949,1984,1975,5,11
512,120931121,422736,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 6:01:32 pm,6/22/2025 6:04:23 pm,171,14,0,1,1,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,1,0,0,1,2,2,1,0,0,0,1,0,,2,2,2,1,107156,2,1972,2,1,1,1,4,6,6,5,IL,IL,IL,0,1996,1996,3,10
513,120929603,422735,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 6:01:45 pm,6/22/2025 6:04:13 pm,148,14,0,1,1,2,4,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,1,0,1,3,1,0,0,0,0,0,,2,2,2,4,123725,2,1981,3,1,1,3,3,3,9,5,IL,MA,MA,0,2017,2017,1,1
514,120926641,422728,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 6:01:45 pm,6/22/2025 6:08:00 pm,375,14,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,4,3,0,0,0,1,0,0,,4,2,1,3,120027,1,1951,3,4,1,1,2,3,5,15,IL,YE,YE,1947,0,1951,1,1
515,120932022,422737,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 6:01:57 pm,6/22/2025 6:06:33 pm,276,14,0,1,1,2,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,1,1,4,1,0,0,0,1,0,0,,3,2,2,4,286127,2,1962,1,0,1,1,5,2,11,5,US,US,US,1970,0,0,3,14
516,120932085,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:02:09 pm,6/22/2025 6:05:54 pm,225,14,0,1,1,1,1,1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,1,1,0,1,1,3,0,0,0,1,0,0,,2,1,2,5,121336,2,1969,1,0,1,1,3,1,7,6,IL,RO,RO,0,0,0,4,11
517,120933302,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:02:10 pm,6/22/2025 6:08:50 pm,400,14,0,1,1,1,4,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,4,1,1,1,0,1,2,3,0,0,0,1,1,0,,3,3,2,5,229040,2,1954,3,0,1,1,5,2,7,15,IL,EG,EG,0,0,1980,3,2
518,120932188,422737,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:02:18 pm,6/22/2025 6:04:35 pm,137,14,0,1,1,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,3,1,1,0,1,0,1,0,,1,3,2,3,323298,2,1967,2,2,1,1,4,3,11,5,IL,AR,AR,1953,2006,2004,3,2
519,120930320,422735,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:02:23 pm,,,1,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138296,2,1981,2,3,1,2,4,4,7,5,IL,TR,IL,0,2021,2011,1,3
520,120933384,422738,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36",6/22/2025 6:02:26 pm,6/22/2025 6:05:52 pm,206,14,0,1,1,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,1,1,4,3,0,0,1,0,1,0,,2,2,5,5,251262,2,1943,2,1,1,1,5,1,5,15,IL,MK,PL,0,1943,1943,5,2
521,120931122,422736,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36",6/22/2025 6:02:27 pm,,,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278463,2,1975,3,2,1,1,3,2,7,5,BY,0,0,1994,1999,1993,1,15
522,120932127,422737,1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 6:02:50 pm,6/22/2025 6:06:50 pm,240,14,0,1,1,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,3,1,0,0,0,0,0,,2,2,2,4,78286,2,1964,2,3,1,1,6,1,9,5,IL,DE,IL,0,1998,1980,4,10
523,120933425,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 6:03:00 pm,6/22/2025 6:08:33 pm,333,14,0,1,1,1,3,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,3,3,0,0,0,0,0,1,לא ניהלתי תהליך חיפוש,1,1,2,1,260104,2,1956,3,3,1,1,3,2,5,5,IL,IL,TR,1948,1983,1980,1,1
524,120926702,422728,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",6/22/2025 6:03:13 pm,6/22/2025 6:06:09 pm,176,14,0,1,1,2,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,3,1,0,0,0,0,0,,3,2,5,3,126207,1,1957,2,0,1,1,4,3,9,15,IL,RO,PL,0,1985,1983,3,2
525,120933422,422738,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",6/22/2025 6:03:16 pm,6/22/2025 6:07:41 pm,265,18,0,1,1,1,4,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,5,0,1,0,0,0,4,3,0,0,0,0,1,0,,4,3,2,4,258942,2,1953,2,2,1,1,3,6,5,15,IL,PL,RO,0,1978,1975,3,2
526,120932709,422738,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",6/22/2025 6:03:16 pm,6/22/2025 6:09:14 pm,358,14,0,1,1,2,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,2,3,0,0,0,1,1,0,,1,1,5,2,107218,2,1950,3,2,1,1,5,2,9,15,IL,RO,RO,0,1980,1973,2,7
